date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:16:41	164/164	---MCZ	200	added ('OK')	text/plain	date:Wed,%2018%20Dec%202024%2006:46:40%20GMT	https://justcreative.com/robots.txt		(from )
12:16:42	390678/390678	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Dec%202024%2023:07:26%20GMT	https://justcreative.com/	C:/Users/mitta/Downloads/ben/justcreative.com/index.html	(from )
12:16:42	7848/7848	---MCZ	403	error ('Forbidden')	text/html	date:Wed,%2018%20Dec%202024%2006:46:42%20GMT	https://justcreative.com/i	C:/Users/mitta/Downloads/ben/justcreative.com/i	(from https://justcreative.com/)
12:16:43	31032/31032	---M--	200	added ('OK')	application/font-woff2	etag:%2265994f51-7938%22	https://justcreative.com/wp-content/themes/generatepress-child/fonts/ProximaNova-Regular.woff2	C:/Users/mitta/Downloads/ben/justcreative.com/wp-content/themes/generatepress-child/fonts/ProximaNova-Regular.woff2	(from https://justcreative.com/)
12:16:43	45384/45384	---MCZ	200	added ('OK')	application/font-woff	etag:W/%2265994f4f-b148%22	https://justcreative.com/wp-content/themes/generatepress-child/fonts/ProximaNova-Regular.woff	C:/Users/mitta/Downloads/ben/justcreative.com/wp-content/themes/generatepress-child/fonts/ProximaNova-Regular.woff	(from https://justcreative.com/)
12:16:43	306883/306883	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2265994f4f-4aec3%22	https://justcreative.com/wp-content/themes/generatepress-child/fonts/ProximaNova-Regular.svg	C:/Users/mitta/Downloads/ben/justcreative.com/wp-content/themes/generatepress-child/fonts/ProximaNova-Regular.svg	(from https://justcreative.com/)
12:16:43	30828/30828	---M--	200	added ('OK')	application/font-woff2	etag:%2265994f4a-786c%22	https://justcreative.com/wp-content/themes/generatepress-child/fonts/ProximaNova-Bold.woff2	C:/Users/mitta/Downloads/ben/justcreative.com/wp-content/themes/generatepress-child/fonts/ProximaNova-Bold.woff2	(from https://justcreative.com/)
12:16:44	45328/45328	---MCZ	200	added ('OK')	application/font-woff	etag:W/%2265994f49-b110%22	https://justcreative.com/wp-content/themes/generatepress-child/fonts/ProximaNova-Bold.woff	C:/Users/mitta/Downloads/ben/justcreative.com/wp-content/themes/generatepress-child/fonts/ProximaNova-Bold.woff	(from https://justcreative.com/)
12:16:44	302801/302801	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2265994f48-49ed1%22	https://justcreative.com/wp-content/themes/generatepress-child/fonts/ProximaNova-Bold.svg	C:/Users/mitta/Downloads/ben/justcreative.com/wp-content/themes/generatepress-child/fonts/ProximaNova-Bold.svg	(from https://justcreative.com/)
12:16:44	7848/7848	---MCZ	403	error ('Forbidden')	text/html	date:Wed,%2018%20Dec%202024%2006:46:44%20GMT	https://justcreative.com/Firefox/	C:/Users/mitta/Downloads/ben/justcreative.com/Firefox/index.html	(from https://justcreative.com/)
